x,y
1802.9557,0.20396779
1803.0925,0.21160907
1803.2294,0.21842627
1803.3662,0.22497365
1803.5031,0.23054008
1803.6399,0.23537515
1803.7767,0.23975986
1803.9136,0.24337763
1804.0504,0.24697939
1804.1871,0.25058216
1804.324,0.25475562
1804.4608,0.25885096
1804.5977,0.26243877
1804.7345,0.26211882
1804.8713,0.26202124
1805.0082,0.26186371
1805.145,0.26122722
1805.2819,0.26066393
1805.4187,0.26008669
1805.5555,0.25899562
1805.6924,0.25662312
1805.8292,0.25422624
1805.9661,0.25057018
1806.1029,0.24603356
1806.2397,0.24150743
1806.3766,0.23629524
1806.5134,0.23066752
1806.6503,0.2250412
1806.7871,0.21844646
1806.924,0.20981593
1807.0608,0.20118399
1807.1976,0.19221741
1807.3345,0.18314904
1807.4713,0.17408136
1807.6082,0.16290535
1807.745,0.15240632
1807.8817,0.14190623
1808.0186,0.13498102
1808.1554,0.12902388
1808.2922,0.12306812
1808.4291,0.11829863
1808.5659,0.11479386
1808.7028,0.11128803
1808.8396,0.10814928
1808.9764,0.1060103
1809.1133,0.10387132
1809.2501,0.10376431
1809.387,0.10427537
1809.5238,0.1052152
1809.6606,0.10732666
1809.7975,0.10932691
1809.9343,0.111803
1810.0712,0.11381474
1810.208,0.11769009
1810.3448,0.12231179
1810.4817,0.12819436
1810.6185,0.1328523
1810.7554,0.13789754
1810.8922,0.14320385
1811.0291,0.14818075
1811.1659,0.15374364
1811.3027,0.15964536
1811.4396,0.16465849
1811.5763,0.17018789
1811.7131,0.175604
1811.85,0.18060492
1811.9868,0.18619007
1812.1237,0.19140641
1812.2605,0.19439523
1812.3973,0.19788809
1812.5342,0.20133145
1812.671,0.20422819
1812.8079,0.20737316
1812.9447,0.21078372
1813.0815,0.21434698
1813.2184,0.21813054
1813.3552,0.22123502
1813.4921,0.22107802
1813.6289,0.22081715
1813.7657,0.22049698
1813.9026,0.21918541
1814.0394,0.21746318
1814.1763,0.21554084
1814.3131,0.2084467
1814.45,0.19912502
1814.5868,0.18948822
1814.7236,0.18079364
1814.8605,0.17241594
1814.9973,0.1638974
1815.1342,0.15582541
1815.271,0.14785241
1815.4077,0.13958761
1815.5446,0.13117814
1815.6814,0.12221963
1815.8182,0.11298015
1815.9551,0.10298837
1816.0919,0.091613352
1816.2288,0.080042765
1816.3656,0.067742549
1816.5024,0.054807883
1816.6393,0.042449083
1816.7761,0.037159145
1816.913,0.033091377
1817.0498,0.029069614
1817.1866,0.026458269
1817.3235,0.024378873
1817.4603,0.02264737
1817.5972,0.022595398
1817.734,0.023639407
1817.8708,0.024825288
1818.0077,0.026245067
1818.1445,0.027634505
1818.2814,0.029259935
1818.4182,0.030456927
1818.5551,0.031484488
1818.6919,0.032672048
1818.8287,0.034214817
1818.9656,0.035891782
1819.1023,0.037757669
1819.2391,0.040492956
1819.376,0.044618439
1819.5128,0.048928667
1819.6497,0.054625951
1819.7865,0.061502185
1819.9233,0.068401411
1820.0602,0.075726964
1820.197,0.084260739
1820.3339,0.092833541
1820.4707,0.10388625
1820.6075,0.11748025
1820.7444,0.13086924
1820.8812,0.14339231
1821.0181,0.15633994
1821.1549,0.16911887
1821.2917,0.17742072
1821.4286,0.18157843
1821.5654,0.18547921
1821.7023,0.18872635
1821.8391,0.19192958
1821.976,0.19503029
1822.1128,0.18910125
1822.2496,0.17513286
1822.3865,0.16107625
1822.5233,0.14581138
1822.6602,0.12810318
1822.7969,0.1105093
1822.9337,0.094093323
1823.0706,0.078290507
1823.2074,0.063124225
1823.3442,0.052014206
1823.4811,0.043135896
1823.6179,0.034318574
1823.7548,0.027953271
1823.8916,0.025487715
1824.0284,0.023051081
1824.1653,0.018854011
1824.3021,0.015839716
1824.439,0.013092083
1824.5758,0.011231613
1824.7126,0.01194343
1824.8495,0.012180093
1824.9863,0.0084350556
1825.1232,0.012131866
1825.26,0.017314382
1825.3969,0.035847127
1825.5337,0.057488646
1825.6705,0.079866044
1825.8074,0.10612575
1825.9442,0.12124845
1826.0811,0.13652658
1826.2179,0.14744586
1826.3547,0.15667407
1826.4916,0.1660661
1826.6283,0.16950195
1826.7651,0.17594026
1826.902,0.18268918
1827.0388,0.18292974
1827.1757,0.18470097
1827.3125,0.18676187
1827.4493,0.17503156
1827.5862,0.16409706
1827.723,0.15307119
1827.8599,0.10225324
1827.9967,0.052477926
1828.1335,0.0027015484
1828.2704,0.0029196334
1828.4072,0.0039359881
1828.5441,0.0049512773
1828.6809,0.01271714
1828.8177,0.021498101
1828.9546,0.030280782
1829.0914,0.042910568
1829.2283,0.056001879
1829.3651,0.069093861
1829.502,0.088265024
1829.6388,0.10794406
1829.7756,0.1276224
1829.9125,0.14801882
1830.0493,0.1688318
1830.1862,0.1896444
1830.3229,0.20687407
1830.4597,0.22274038
1830.5966,0.23860423
1830.7334,0.24808626
1830.8702,0.25535679
1831.0071,0.26262799
1831.1439,0.26734534
1831.2808,0.2713801
1831.4176,0.27541417
1831.5544,0.276407
1831.6913,0.27573776
1831.8281,0.27506775
1831.965,0.27280954
1832.1018,0.26914084
1832.2386,0.26547286
1832.3755,0.26127216
1832.5123,0.25701708
1832.6492,0.25276196
1832.786,0.24859956
1832.9229,0.24459678
1833.0597,0.24078153
1833.1965,0.2364486
1833.3334,0.23121206
1833.4702,0.22609963
1833.6071,0.22147657
1833.7439,0.21788847
1833.8807,0.21435998
1834.0175,0.21118073
1834.1543,0.20769401
1834.2911,0.20417765
1834.428,0.20007978
1834.5648,0.19679554
1834.7017,0.1934227
1834.8385,0.19788842
1834.9753,0.20379417
1835.1122,0.20955801
1835.249,0.21585414
1835.3859,0.22232975
1835.5227,0.22871439
1835.6595,0.23541097
1835.7964,0.24290304
1835.9332,0.25025317
1836.0701,0.25632221
1836.2069,0.25957873
1836.3438,0.26267138
1836.4806,0.26538822
1836.6174,0.26889285
1836.7543,0.27241629
1836.8911,0.27469799
1837.028,0.27579653
1837.1648,0.27686644
1837.3016,0.27705163
1837.4385,0.27653885
1837.5753,0.27599257
1837.712,0.27467555
1837.8489,0.2723465
1837.9857,0.27002162
1838.1226,0.26665577
1838.2594,0.26254672
1838.3962,0.25855613
1838.5331,0.25484443
1838.6699,0.25242281
1838.8068,0.25015041
1838.9436,0.24734879
1839.0804,0.24438678
1839.2173,0.24155337
1839.3541,0.23857702
1839.491,0.23613572
1839.6278,0.23387393
1839.7646,0.23087101
1839.9015,0.22753826
1840.0383,0.22431566
1840.1752,0.22043625
1840.312,0.21604785
1840.4489,0.21174102
1840.5857,0.20611086
1840.7225,0.19907548
1840.8594,0.19213244
1840.9962,0.18491608
1841.1331,0.17836829
1841.2699,0.17192958
1841.4067,0.16488951
1841.5435,0.15797698
1841.6803,0.15131056
1841.8171,0.14726554
1841.954,0.14659284
1842.0908,0.14650086
1842.2277,0.14968672
1842.3645,0.15502791
1842.5013,0.16053118
1842.6382,0.17295094
1842.775,0.18922721
1842.9119,0.20564775
1843.0487,0.21330975
1843.1855,0.21542938
1843.3224,0.21777275
1843.4592,0.21969011
1843.5961,0.22045881
1843.7329,0.22138155
1843.8698,0.22194834
1844.0066,0.22162758
1844.1434,0.22152011
1844.2803,0.22123483
1844.4171,0.21745832
1844.554,0.21364063
1844.6908,0.20952903
1844.8276,0.20659009
1844.9645,0.2042364
1845.1013,0.20083028
1845.238,0.1956881
1845.3749,0.19048451
1845.5117,0.18767299
1845.6486,0.18649948
1845.7854,0.18519104
1845.9222,0.18375741
1846.0591,0.18038867
1846.1959,0.17683932
1846.3328,0.17367655
1846.4696,0.17102756
1846.6064,0.16815439
1846.7433,0.16612549
1846.8801,0.16552022
1847.017,0.16464581
1847.1538,0.16375846
1847.2906,0.16293938
1847.4275,0.1614684
1847.5643,0.15980357
1847.7012,0.15586793
1847.838,0.15060759
1847.9749,0.14492226
1848.1117,0.13815868
1848.2485,0.13040157
1848.3854,0.12236797
1848.5222,0.11530972
1848.6591,0.10782997
1848.7959,0.1001114
1848.9326,0.093917206
1849.0695,0.087343343
1849.2063,0.080864966
1849.3431,0.076055638
1849.48,0.070880935
1849.6168,0.065660872
1849.7537,0.062342729
1849.8905,0.058791328
1850.0273,0.055414539
1850.1642,0.053494845
1850.301,0.051410928
1850.4379,0.049009047
1850.5747,0.047944348
1850.7115,0.04683603
1850.8484,0.045718264
1850.9852,0.045610346
1851.1221,0.045421861
1851.2589,0.044502672
1851.3958,0.043856747
1851.5326,0.043162674
1851.6694,0.042404763
1851.8063,0.042391069
1851.9431,0.042480871
1852.08,0.042811856
1852.2168,0.045505948
1852.3536,0.048733
1852.4905,0.05256344
1852.6272,0.059247803
1852.764,0.066193216
1852.9009,0.072914109
1853.0377,0.079406261
1853.1746,0.086017251
1853.3114,0.092694782
1853.4482,0.099457324
1853.5851,0.10634986
1853.7219,0.11284251
1853.8588,0.11844583
1853.9956,0.12415127
1854.1324,0.13003443
1854.2693,0.13591826
1854.4061,0.14204709
1854.543,0.14838088
1854.6798,0.15479547
1854.8167,0.1614816
1854.9535,0.1674262
1855.0903,0.17314209
1855.2272,0.17932296
1855.364,0.18572411
1855.5009,0.19089359
1855.6377,0.19623806
1855.7745,0.20166473
1855.9114,0.2073894
1856.0482,0.21367005
1856.1851,0.22015843
1856.3219,0.22562639
1856.4586,0.23119123
1856.5955,0.23664172
1856.7323,0.24333766
1856.8691,0.25057808
1857.006,0.2567451
1857.1428,0.25754404
1857.2797,0.25842103
1857.4165,0.25920001
1857.5533,0.25840083
1857.6902,0.25774524
1857.827,0.25679189
1857.9639,0.25503182
1858.1007,0.25341362
1858.2375,0.25188044
1858.3744,0.24997209
1858.5112,0.24817595
1858.6481,0.24669662
1858.7849,0.24583253
1858.9218,0.24516606
1859.0586,0.24483454
1859.1954,0.24470586
1859.3323,0.24445198
1859.4691,0.24384771
1859.606,0.24294917
1859.7428,0.24204361
1859.8796,0.24394423
1860.0165,0.24772616
1860.1532,0.25126091
1860.29,0.25493574
1860.4269,0.25881162
1860.5637,0.2624937
1860.7006,0.26570091
1860.8374,0.26836041
1860.9742,0.27064583
1861.1111,0.272569
1861.2479,0.27416584
1861.3848,0.27542937
1861.5216,0.27685633
1861.6584,0.2809169
1861.7953,0.28462154
1861.9321,0.28797677
1862.069,0.28988042
1862.2058,0.29139709
1862.3427,0.2927624
1862.4795,0.29224628
1862.6163,0.29084224
1862.7532,0.28939143
1862.89,0.29066834
1863.0269,0.29215994
1863.1637,0.29348591
1863.3005,0.29505339
1863.4374,0.29632941
1863.5742,0.29702809
1863.7111,0.29816037
1863.8478,0.29902384
1863.9846,0.2997025
1864.1215,0.30052578
1864.2583,0.30109137
1864.3951,0.30081889
1864.532,0.29983839
1864.6688,0.29846424
1864.8057,0.29327357
1864.9425,0.28698304
1865.0793,0.2805551
1865.2162,0.27441612
1865.353,0.26826173
1865.4899,0.26173219
1865.6267,0.25469854
1865.7635,0.24931785
1865.9004,0.24387823
1866.0372,0.23832422
1866.1741,0.23338751
1866.3109,0.22817849
1866.4478,0.22286031
1866.5846,0.21945898
1866.7214,0.21604718
1866.8583,0.21348099
1866.9951,0.21259676
1867.132,0.2112084
1867.2688,0.20970632
1867.4056,0.20804349
1867.5424,0.20594206
1867.6792,0.20366979
1867.816,0.19934072
1867.9529,0.19428164
1868.0897,0.1893274
1868.2266,0.17833298
1868.3634,0.16606821
1868.5002,0.15340945
1868.6371,0.14449459
1868.7739,0.13590875
1868.9108,0.13017961
1869.0476,0.12798938
1869.1844,0.12576213
1869.3213,0.12243117
1869.4581,0.11794838
1869.595,0.1134638
1869.7318,0.10889027
1869.8687,0.10377634
1870.0055,0.098713964
1870.1423,0.094481178
1870.2792,0.090741605
1870.416,0.087121882
1870.5529,0.083149679
1870.6897,0.081900656
1870.8265,0.081055611
1870.9634,0.081169836
1871.1002,0.082373023
1871.2371,0.083825052
1871.3738,0.08449477
1871.5106,0.083152667
1871.6475,0.082045466
1871.7843,0.082935669
1871.9211,0.086443424
1872.058,0.090179108
1872.1948,0.094644696
1872.3317,0.099166341
1872.4685,0.10390093
1872.6053,0.10889969
1872.7422,0.11382448
1872.879,0.11895943
1873.0159,0.11726877
1873.1527,0.11374965
1873.2896,0.11042185
1873.4264,0.1037973
1873.5632,0.097070552
1873.7001,0.090508975
1873.8369,0.083348796
1873.9738,0.076177396
1874.1106,0.0690042
1874.2474,0.062366035
1874.3843,0.056107078
1874.5211,0.049847022
1874.658,0.045469671
1874.7948,0.041813165
1874.9316,0.038156938
1875.0684,0.036380991
1875.2052,0.035140075
1875.342,0.033899099
1875.4789,0.033910219
1875.6157,0.033769984
1875.7526,0.033628989
1875.8894,0.036458328
1876.0262,0.04030098
1876.1631,0.044144269
1876.2999,0.049587209
1876.4368,0.055301633
1876.5736,0.061016694
1876.7104,0.078688949
1876.8473,0.09679234
1876.9841,0.11489533
1877.121,0.12075619
1877.2578,0.12584694
1877.3947,0.13093728
1877.5315,0.13263918
1877.6683,0.13436995
1877.8052,0.13610066
1877.942,0.14058349
1878.0789,0.14582756
1878.2157,0.15107194
1878.3525,0.15872507
1878.4894,0.166467
1878.6262,0.17421027
1878.7629,0.18383136
1878.8998,0.19306093
1879.0366,0.20228694
1879.1735,0.21128769
1879.3103,0.2190254
1879.4471,0.22677316
1879.584,0.2358821
1879.7208,0.24538526
1879.8577,0.25490788
1879.9945,0.26416129
1880.1313,0.27245009
1880.2682,0.28083187
1880.405,0.28956363
1880.5419,0.29795223
1880.6787,0.30636242
1880.8156,0.31064582
1880.9524,0.31272149
1881.0892,0.31463429
1881.2261,0.31189048
1881.3629,0.30830541
1881.4998,0.30452472
1881.6366,0.29556239
1881.7734,0.28560269
1881.9103,0.27566692
1882.0471,0.27079761
1882.184,0.26870728
1882.3208,0.26672354
1882.4576,0.26641893
1882.5944,0.26709136
1882.7312,0.26828906
1882.868,0.27708194
1883.0049,0.28819782
1883.1417,0.29991665
1883.2786,0.31047985
1883.4154,0.32041794
1883.5522,0.3315492
1883.6891,0.34525445
1883.8259,0.35746971
1883.9628,0.36758009
1884.0996,0.36890462
1884.2365,0.37242255
1884.3733,0.37532505
1884.5101,0.37253562
1884.647,0.37044886
1884.7838,0.36825156
1884.9207,0.35604629
1885.0575,0.34169498
1885.1943,0.32743177
1885.3312,0.3123284
1885.468,0.2968066
1885.6049,0.28141201
1885.7417,0.2659741
1885.8785,0.25079998
1886.0154,0.23577711
1886.1522,0.22105674
1886.2889,0.20645659
1886.4258,0.1921366
1886.5626,0.17923187
1886.6995,0.16662857
1886.8363,0.15415141
1886.9731,0.14230688
1887.11,0.13035177
1887.2468,0.11872846
1887.3837,0.10875601
1887.5205,0.098695658
1887.6573,0.088776402
1887.7942,0.077506959
1887.931,0.065767534
1888.0679,0.054415666
1888.2047,0.04999176
1888.3416,0.044260882
1888.4784,0.038672853
1888.6152,0.03904821
1888.7521,0.039523538
1888.8889,0.040332746
1889.0258,0.038927585
1889.1626,0.03689627
1889.2994,0.03478888
1889.4363,0.033142958
1889.5731,0.031589687
1889.71,0.030209944
1889.8468,0.028651634
1889.9835,0.0267363
1890.1204,0.024796128
1890.2572,0.022575604
1890.394,0.020282842
1890.5309,0.018216942
1890.6677,0.016262861
1890.8046,0.01434182
1890.9414,0.012752219
1891.0782,0.010970461
1891.2151,0.0091715446
1891.3519,0.0074304161
1891.4888,0.0061639985
1891.6256,0.0052893274
1891.7625,0.0045672623
1891.8993,0.0033271026
1892.0361,0.0022221196
1892.173,-0.00094733795
1892.3098,-0.0020413243
1892.4467,-0.0014934951
1892.5835,-0.0018398983
1892.7203,-0.0042159171
1892.8572,-0.0065303142
1892.994,-0.009323067
1893.1309,-0.011911273
1893.2677,-0.01392507
1893.4045,-0.015512264
1893.5414,-0.016505878
1893.6781,-0.017146427
1893.8149,-0.017266616
1893.9518,-0.016674004
1894.0886,-0.015800154
1894.2255,-0.014480179
1894.3623,-0.012490979
1894.4991,-0.010374274
1894.636,-0.0063741771
1894.7728,-0.00096094678
1894.9097,0.0044776495
1895.0465,0.010668438
1895.1833,0.016980805
1895.3202,0.023143539
1895.457,0.036859605
1895.5939,0.045950398
1895.7307,0.054032262
1895.8676,0.063882135
1896.0044,0.076813877
1896.1412,0.089840703
1896.2781,0.10231457
1896.4149,0.11421875
1896.5518,0.12605068
1896.6886,0.13651043
1896.8254,0.14546835
1896.9623,0.15437391
1897.0991,0.16012038
1897.236,0.16426219
1897.3728,0.16841958
1897.5095,0.17324413
1897.6464,0.1756772
1897.7832,0.17810912
1897.92,0.1691387
1898.0569,0.16232669
1898.1937,0.15551461
1898.3306,0.14876205
1898.4674,0.14307995
1898.6042,0.13739847
1898.7411,0.13318343
1898.8779,0.1305548
1899.0148,0.12792607
1899.1516,0.12699911
1899.2885,0.1278276
1899.4253,0.128656
1899.5621,0.13048549
1899.699,0.13294517
1899.8358,0.13546714
1899.9727,0.13877897
1900.1095,0.14263345
1900.2463,0.14651436
1900.3832,0.15069428
1900.52,0.15487793
1900.6569,0.15904757
1900.7937,0.16213262
1900.9305,0.16433249
1901.0674,0.16648173
1901.2041,0.16939294
1901.3409,0.17257421
1901.4778,0.17567417
1901.6146,0.17867118
1901.7515,0.18108387
1901.8883,0.18340759
1902.0251,0.18728037
1902.162,0.19156128
1902.2988,0.1957166
1902.4357,0.19826758
1902.5725,0.19991423
1902.7094,0.20133208
1902.8462,0.20012702
1902.983,0.19813786
1903.1199,0.19620578
1903.2567,0.18966132
1903.3936,0.18116044
1903.5304,0.17241369
1903.6672,0.16018891
1903.8041,0.14727242
1903.9409,0.13470024
1904.0778,0.12111809
1904.2146,0.10703353
1904.3514,0.092812918
1904.4883,0.075968668
1904.6251,0.058362294
1904.762,0.040733863
1904.8987,0.031939872
1905.0355,0.024095351
1905.1724,0.016171608
1905.3092,0.01164625
1905.446,0.0070486404
1905.5829,0.0024432691
1905.7197,0.0030615416
1905.8566,0.003967315
1905.9934,0.0049507329
1906.1302,0.0072468766
1906.2671,0.0093839671
1906.4039,0.011424403
1906.5408,0.014814865
1906.6776,0.018136557
1906.8145,0.021506265
1906.9513,0.026077494
1907.0881,0.030368358
1907.225,0.034426961
1907.3618,0.039428428
1907.4987,0.044308141
1907.6355,0.049301751
1907.7723,0.055086929
1907.9092,0.060603596
1908.046,0.065718926
1908.1829,0.070874609
1908.3197,0.075872973
1908.4565,0.081120141
1908.5933,0.087528765
1908.7301,0.093709633
1908.8669,0.10004832
1909.0038,0.10683521
1909.1406,0.11343203
1909.2775,0.11912482
1909.4143,0.12500402
1909.5511,0.13064992
1909.688,0.13614443
1909.8248,0.14154088
1909.9617,0.14668173
1910.0985,0.15078294
1910.2354,0.15375043
1910.3722,0.15647623
1910.509,0.15893005
1910.6459,0.16099995
1910.7827,0.16282155
1910.9196,0.16145723
1911.0564,0.15883088
1911.1932,0.15602909
1911.3301,0.15472339
1911.4669,0.15392515
1911.6038,0.15294133
1911.7406,0.15216799
1911.8774,0.15186447
1912.0143,0.15141512
1912.1511,0.15121421
1912.288,0.15103659
1912.4247,0.15085958
1912.5615,0.15107983
1912.6984,0.15156111
1912.8352,0.15204087
1912.972,0.15260978
1913.1089,0.15269475
1913.2457,0.15277891
1913.3826,0.15313487
1913.5194,0.15368143
1913.6563,0.15422788
1913.7931,0.15444446
1913.9299,0.15334287
1914.0668,0.15212512
1914.2036,0.14809373
1914.3405,0.1434923
1914.4773,0.13900021
1914.6141,0.13903317
1914.751,0.13919884
1914.8878,0.13927482
1915.0247,0.13893935
1915.1615,0.13777377
1915.2983,0.13655721
1915.4352,0.1360461
1915.572,0.1354146
1915.7089,0.13472864
1915.8457,0.13442951
1915.9825,0.13386013
1916.1193,0.13346983
1916.2561,0.13475269
1916.3929,0.13664339
1916.5298,0.13847299
1916.6666,0.14044261
1916.8035,0.14291726
1916.9403,0.14552879
1917.0771,0.15455303
1917.214,0.17193688
1917.3508,0.1891969
1917.4877,0.20512967
1917.6245,0.21784063
1917.7614,0.23044026
1917.8982,0.24270999
1918.035,0.25610074
1918.1719,0.26927212
1918.3087,0.28142652
1918.4456,0.29322976
1918.5824,0.30491406
1918.7192,0.31573197
1918.8561,0.32596344
1918.9929,0.33621189
1919.1298,0.3459903
1919.2666,0.3554047
1919.4034,0.36418629
1919.5403,0.37102535
1919.6771,0.37726542
1919.8138,0.38352358
1919.9507,0.38620043
1920.0875,0.38820717
1920.2244,0.39019465
1920.3612,0.39269793
1920.498,0.39480129
1920.6349,0.39705476
1920.7717,0.39813092
1920.9086,0.39887822
1921.0454,0.39929497
1921.1823,0.39898965
1921.3191,0.3986274
1921.4559,0.39833614
1921.5928,0.39473313
1921.7296,0.39033732
1921.8665,0.385263
1922.0033,0.37853584
1922.1401,0.37176469
1922.277,0.36470547
1922.4138,0.35665578
1922.5507,0.34864259
1922.6875,0.3399809
1922.8243,0.33017746
1922.9612,0.32046068
1923.098,0.31060609
1923.2349,0.30034563
1923.3717,0.29022136
1923.5084,0.27954486
1923.6453,0.26809049
1923.7821,0.25679252
1923.9189,0.24535219
1924.0558,0.23440087
1924.1926,0.22344801
1924.3295,0.21264637
1924.4663,0.20566452
1924.6031,0.19868256
1924.74,0.19219482
1924.8768,0.18692216
1925.0137,0.18165046
1925.1505,0.17707582
1925.2874,0.17443824
1925.4242,0.17189676
1925.561,0.17029533
1925.6979,0.17145294
1925.8347,0.17269759
1925.9716,0.17802733
1926.1084,0.18699494
1926.2452,0.19600461
1926.3821,0.20469764
1926.5189,0.21446668
1926.6558,0.22422968
1926.7926,0.23416792
1926.9294,0.24409036
1927.0663,0.25392133
1927.2031,0.2629717
1927.3398,0.27188498
1927.4767,0.28075978
1927.6135,0.28834358
1927.7504,0.29539952
1927.8872,0.30235213
1928.024,0.30813196
1928.1609,0.31351048
1928.2977,0.31900492
1928.4346,0.32641235
1928.5714,0.33398491
1928.7083,0.3415103
1928.8451,0.34617355
1928.9819,0.3484579
1929.1188,0.35087949
1929.2556,0.35284707
1929.3925,0.35475317
1929.5293,0.35634717
1929.6661,0.35403571
1929.803,0.35090771
1929.9398,0.34775659
1930.0767,0.3412787
1930.2135,0.3339808
1930.3503,0.32610375
1930.4872,0.31523421
1930.624,0.30347633
1930.7609,0.29168105
1930.8977,0.27835181
1931.0344,0.26450446
1931.1713,0.25071311
1931.3081,0.23460728
1931.4449,0.21755522
1931.5818,0.20117691
1931.7186,0.18440388
1931.8555,0.16700114
1931.9923,0.15045236
1932.1292,0.13629623
1932.266,0.12184612
1932.4028,0.10995947
1932.5397,0.10603049
1932.6765,0.10207072
1932.8134,0.099877514
1932.9502,0.10863923
1933.087,0.11812625
1933.2239,0.12308313
1933.3607,0.12236889
1933.4976,0.12179539
1933.6344,0.11987895
1933.7712,0.12895507
1933.9081,0.13819179
1934.0449,0.14667505
1934.1818,0.14782161
1934.3186,0.14896666
1934.4554,0.14984141
1934.5923,0.14711922
1934.729,0.14439592
1934.8658,0.13421384
1935.0027,0.12251316
1935.1395,0.11081269
1935.2764,0.1071947
1935.4132,0.093247995
1935.55,0.079637893
1935.6869,0.077748924
1935.8237,0.089182198
1935.9606,0.10065404
1936.0974,0.11252908
1936.2343,0.12423319
1936.3711,0.13581099
1936.5079,0.14766997
1936.6448,0.16020966
1936.7816,0.17273143
1936.9185,0.18433557
1937.0553,0.19594832
1937.1921,0.2073894
1937.329,0.21899283
1937.4658,0.23115389
1937.6027,0.24298471
1937.7395,0.25441661
1937.8763,0.2661736
1938.0132,0.27755821
1938.15,0.2882953
1938.2869,0.29940599
1938.4237,0.31003654
1938.5604,0.32064223
1938.6973,0.3325226
1938.8341,0.34409365
1938.9709,0.35433394
1939.1078,0.36447197
1939.2446,0.37356481
1939.3815,0.38051465
1939.5183,0.38740867
1939.6552,0.39387268
1939.792,0.39903036
1939.9288,0.40425381
1940.0657,0.40951517
1940.2025,0.41456646
1940.3394,0.41959748
1940.4762,0.4245576
1940.613,0.42881235
1940.7499,0.43304223
1940.8867,0.43753591
1941.0236,0.44164109
1941.1604,0.44560006
1941.2972,0.44857872
1941.4341,0.44834274
1941.5709,0.44799027
1941.7078,0.44743159
1941.8446,0.44466379
1941.9814,0.44173652
1942.1183,0.43885446
1942.255,0.43396851
1942.3918,0.42891964
1942.5287,0.42412719
1942.6655,0.41749996
1942.8024,0.410752
1942.9392,0.40610349
1943.076,0.39997956
1943.2129,0.39385524
1943.3497,0.3879824
1943.4866,0.38171762
1943.6234,0.37545308
1943.7603,0.37091359
1943.8971,0.36607173
1944.0339,0.36125699
1944.1708,0.35897323
1944.3076,0.35642895
1944.4445,0.35391593
1944.5813,0.35104755
1944.7181,0.34758607
1944.855,0.34418163
1944.9918,0.33997005
1945.1287,0.33530727
1945.2655,0.33058718
1945.4023,0.32655892
1945.5392,0.3230412
1945.676,0.31950909
1945.8129,0.31683928
1945.9496,0.31490737
1946.0864,0.31231466
1946.2233,0.30795375
1946.3601,0.30405772
1946.4969,0.30008662
1946.6338,0.29552382
1946.7706,0.29137048
1946.9075,0.28655225
1947.0443,0.28115311
1947.1812,0.27623177
1947.318,0.27119943
1947.4548,0.27111286
1947.5917,0.2722201
1947.7285,0.27322751
1947.8654,0.26774356
1948.0022,0.26234734
1948.139,0.25450379
1948.2759,0.24594446
1948.4127,0.23850153
1948.5496,0.2310306
1948.6864,0.22175796
1948.8232,0.21234925
1948.9601,0.20308228
1949.0969,0.19460511
1949.2338,0.18644221
1949.3706,0.17839947
1949.5074,0.1709858
1949.6442,0.16387881
1949.781,0.15756156
1949.9178,0.15322037
1950.0547,0.14918303
1950.1915,0.14524873
1950.3284,0.14218403
1950.4652,0.13921823
1950.6021,0.13731129
1950.7389,0.13541505
1950.8757,0.13352913
1951.0126,0.13408951
1951.1494,0.13492934
1951.2863,0.13576974
1951.4231,0.13645801
1951.5599,0.13665462
1951.6968,0.13685073
1951.8336,0.13842122
1951.9705,0.13993058
1952.1073,0.1414133
1952.2441,0.14348747
1952.381,0.14515188
1952.5178,0.14685555
1952.6547,0.15052935
1952.7915,0.15485455
1952.9283,0.15931766
1953.0652,0.16459912
1953.202,0.16852161
1953.3389,0.17271517
1953.4756,0.17856589
1953.6124,0.18411556
1953.7493,0.18967591
1953.8861,0.1959354
1954.0229,0.20217976
1954.1598,0.20957471
1954.2966,0.21902971
1954.4335,0.22789651
1954.5703,0.23688935
1954.7072,0.24537067
1954.844,0.25336519
1954.9808,0.26118073
1955.1177,0.26716703
1955.2545,0.27276349
1955.3914,0.27818897
1955.5282,0.28329921
1955.665,0.28799829
1955.8019,0.29236394
1955.9387,0.29449147
1956.0756,0.29659414
1956.2124,0.29904175
1956.3492,0.30476987
1956.4861,0.3106066
1956.6229,0.31662029
1956.7598,0.32328433
1956.8966,0.33005837
1957.0334,0.3341268
1957.1702,0.33728251
1957.307,0.34054121
1957.4438,0.34421355
1957.5807,0.34959805
1957.7175,0.35509604
1957.8544,0.36018082
1957.9912,0.36559004
1958.1281,0.37112314
1958.2649,0.37545973
1958.4017,0.38102117
1958.5386,0.38658315
1958.6754,0.39219034
1958.8123,0.39926526
1958.9491,0.40633905
1959.0859,0.4126088
1959.2228,0.41901642
1959.3596,0.42554212
1959.4965,0.4293029
1959.6333,0.43292379
1959.7701,0.43659365
1959.907,0.43781519
1960.0438,0.43861723
1960.1807,0.43921936
1960.3175,0.43695584
1960.4543,0.43465
1960.5912,0.4320997
1960.728,0.42619291
1960.8647,0.42002389
1961.0016,0.41364309
1961.1384,0.40820438
1961.2753,0.40475845
1961.4121,0.40100074
1961.549,0.39550865
1961.6858,0.38877952
1961.8226,0.38224024
1961.9595,0.37499285
1962.0963,0.36657327
1962.2332,0.35841012
1962.37,0.34661341
1962.5068,0.33153835
1962.6437,0.32194725
1962.7805,0.31862485
1962.9174,0.31574431
1963.0542,0.31434134
1963.191,0.31308639
1963.3279,0.31157711
